source_origin_time,source_latitude_deg,source_longitude_deg,source_depth_km,source_magnitude,N_window,N_unique,DT,sig_DT,rho_s,sig_rho_s,rho_t,sig_rho_t,A,sig_A,V,sig_V,a_GR,sig_a_GR,b_GR,sig_b_GR,M_c,sig_M_c,M_r,sig_M_r,Dc,sig_Dc,S_eff,sig_S_eff,DEps,sig_DEps,h,sig_h,r_perc,sig_r_perc,C_r_1km,sig_C_r_1km,C_r_2km,sig_C_r_2km,C_r_5km,sig_C_r_5km,CoVdt,sig_CoVdt,mcor,sig_mcor,dtcor,sig_dtcor,m2cor,sig_m2cor,dt2cor,sig_dt2cor,PCA_eigval_1,PCA_1x,PCA_1y,PCA_1z,PCA_eigval_2,PCA_2x,PCA_2y,PCA_2z,PCA_eigval_3,PCA_3x,PCA_3y,PCA_3z
2006-11-24 10:23:00,42.541,13.2883,4.0,2.14,200.0,126.0,47120974.0,265737.9558843371,3.3450742175788925e-07,3.869354014179769e-08,4.238022085251536e-06,2.823235384029679e-08,597524077.0931029,61756239.955440566,7651629395131.993,844485709778.4181,3.9966612718778904,0.2073849346447589,1.011077022574918,0.10062324686468413,1.7,0.07237230133137955,2391547.5039272606,546259.1877110199,1.1689411228041244,0.20737226112498477,0.0003452009811560937,0.00011208279152286486,3.1394538577808305e-09,1.0193445889372757e-09,0.3258119432131053,0.062494674603141835,17.614008431777226,1.0730591612082776,4.774144365370709e-07,7.325177348471608e-08,9.982423390458433e-07,1.6628809765645132e-07,4.732203732228984e-06,5.56573639688708e-07,1.968293007184966,0.145955471464721,0.0007861809045226186,0.04058713181267618,83.21969696969697,5363.668007458404,0.3304477269095477,0.03579972926006923,457000242644.1641,118099420039.62184,0.6165967900452588,-0.3537371338959211,0.906921298557926,-0.22883137530746178,0.20279227212806855,0.05386028247944271,0.26399362805536886,0.96301943610573,0.1806109378266728,0.933792862509847,0.3283308126998879,-0.1422313866820449
2006-11-26 14:32:46,42.5923,13.1937,10.68,2.1067,200.0,126.0,47570967.0,155035.32834244586,2.90871356417549e-07,1.3712172660941646e-08,4.204244996743497e-06,2.3159414996354803e-08,688271506.6518769,30603544.985930476,10364710131350.453,822785481611.5018,3.968876602645895,0.1744831853551323,0.9908078440554198,0.08875006494420506,1.7,0.07012667110308317,2162467.4804568994,490785.5950894649,0.998120462784376,0.17101078790530747,0.0002756508476617031,8.044103134495204e-05,2.506925427018918e-09,7.315764437690977e-10,0.3587459723069403,0.06238675956572308,19.568174435935397,0.5227244279610147,4.5790945768669087e-07,6.974144445092728e-08,8.913916315244565e-07,1.6556442827323317e-07,4.184813863077645e-06,4.5505916006774826e-07,1.7274562992335136,0.15046153159970715,-0.005424623115577891,0.043023696607570834,-44.611111111111114,3961.846116087249,0.34327959100502514,0.037806227490156635,347679422811.42175,103592953466.88934,0.5966958292354434,-0.6083810146934873,0.7884158381934812,-0.09095607206884904,0.22998312128272344,0.7839357610447114,0.5791067872346197,-0.223785726832714,0.17332104948183322,0.1237629327212799,0.20745070514333686,0.9703849449675938
2006-12-01 20:37:46,42.5457,13.2747,11.27,1.6133,200.0,126.0,47908950.0,248342.09218568643,3.462291512230539e-07,4.944560072812556e-08,4.17458533322062e-06,2.6118642708788507e-08,577568244.8067113,67861012.07322635,7831866484348.521,1074968861182.9935,4.006923862099645,0.5038101299129243,1.0238269821769181,0.19380558571680245,1.7,0.15754047099079022,2482289.244403994,1362376.7701784945,1.1836423889913579,0.18752240031986578,0.00032848838746247036,0.00011242841141815378,2.9874600350250245e-09,1.0224878526381978e-09,0.3337297274110314,0.06551573813430749,16.407240075058965,1.1086364401605573,4.7347289209868445e-07,6.962793510614961e-08,9.98558081406464e-07,1.632391733986248e-07,4.774808112421366e-06,5.549912587538283e-07,1.9649865194725162,0.13506374917132016,-0.004400502512562805,0.041197645698318304,13.126262626262626,4728.456372755879,0.3277404920100503,0.04260710974777241,427800830905.8763,137651226476.42404,0.6089048310590561,-0.3577612908779368,0.9117663399745307,-0.20171514578434763,0.21946099291891513,0.06446458530135286,0.2396114999169817,0.9687263010517774,0.17163417602202868,0.9315853025844045,0.33356928874970276,-0.14450035851768844
2006-12-03 17:40:57,42.481,13.3025,12.85,2.6667,200.0,127.0,47763930.0,425497.4139781697,3.1815252550461207e-07,3.867600973869951e-08,4.18726013542018e-06,4.229155695127657e-08,629583424.3875666,74504319.49300893,8746532342211.039,1229986189514.4536,4.0175662138611035,0.2380110658106448,1.0215531967307858,0.1107819055220816,1.7,0.10093438462684556,2200642.0394385625,706814.6329953783,1.144996368515026,0.18598977777268028,0.00028886717202486055,9.880600273874246e-05,2.627122189984767e-09,8.985979281726977e-10,0.3213043263450158,0.06194587010267857,18.345105080828358,1.0733003346513157,4.6164796982231197e-07,6.910109483095862e-08,9.677978267864657e-07,1.5529342297455967e-07,4.824736858827481e-06,5.658791377142587e-07,1.9539053945679319,0.14134704355631933,0.005523115577889449,0.04207500589677859,0.7929292929292928,5251.279115283793,0.3115100242462312,0.03844658168650333,442461294093.75757,120072830509.07428,0.573863103954434,-0.27704898203039025,0.9390056033770724,-0.20374576899259764,0.2376399413160695,0.10596061869536588,0.2406103021312712,0.964820724173146,0.1884969547294966,0.9549953972881857,0.24571357173497532,-0.16615845396374326
2006-12-05 10:21:59,42.5217,13.2912,7.81,2.1067,200.0,127.0,47910392.0,287818.1198049087,3.669219607166974e-07,4.622586524710144e-08,4.174459687159312e-06,3.164770576325536e-08,545075074.6376637,65999190.551438965,7203086379849.088,956313297826.6538,4.022701609181999,0.2210152959613142,1.0288773499904167,0.10834212042121519,1.7,0.07232565243397396,2479668.1763652414,611782.7331101809,1.1713694411979134,0.20274556552954584,0.00031941377445593786,0.00011851035140448133,2.9049303483601305e-09,1.0778004704903284e-09,0.32727662918677775,0.06574497061382283,16.696152930409863,1.2656538046158559,4.7140420972033166e-07,7.090119833075248e-08,9.949243705967022e-07,1.5991669344682464e-07,4.892553218353072e-06,5.454820793526805e-07,1.9708474368920612,0.15043745278316956,-0.0007497487437185818,0.038407865073043036,-183.5681818181818,5321.405063023794,0.3107568525125628,0.036250010752122495,457180746047.6692,133014636113.32294,0.6087658690607465,-0.2742935976894459,0.9224736895341207,-0.27167133522675446,0.21469693199625248,-0.008036720443368471,0.2802977646245953,0.9598794581982523,0.17653719894300102,0.9616124132887927,0.2654721365110889,-0.06947021912404136
2006-12-07 01:05:44,42.607,13.0895,4.0,1.9267,200.0,126.0,47805507.0,200522.2597488059,2.886661336675398e-07,1.2866630177416752e-08,4.1836184270569495e-06,2.3573440909710854e-08,692938997.7382808,30205162.145275157,10309021517989.215,862671061497.3694,3.945052149873061,0.22904494491029717,0.9770611093625694,0.09968230889030566,1.7,0.09066283692892035,2203493.9479263504,643359.5080907799,1.0124703726478437,0.16506460687062696,0.00027647681146613306,7.965808627975164e-05,2.514437211149776e-09,7.244558964950378e-10,0.3544425857563209,0.05961298953389776,26.264841387105495,0.4132719739231717,4.6968510896189496e-07,6.918828037417894e-08,9.118300471135914e-07,1.5630656594549357e-07,4.232694490693655e-06,4.800647634556192e-07,1.7347099825423182,0.1404317602704845,0.0018427135678391977,0.03757155168647732,-3.1363636363636362,4253.408050563795,0.3363426719849246,0.04009523351705193,372761956514.07324,101704565347.40726,0.5919005315622896,-0.5865590993464809,0.801093485665989,-0.11915389291735654,0.23369705921972048,0.8068449982128418,0.5652036898305872,-0.1718893186350119,0.17440240921798988,0.07035319347950496,0.19696196644379055,0.9778836392648312
2006-12-07 13:17:48,42.601,13.0918,3.99,1.6,200.0,126.0,47595982.0,273533.3427275658,2.923635092357636e-07,1.4129673866004081e-08,4.202035373490141e-06,2.870309635798221e-08,683576231.6236675,33543515.865262702,10068473210966.668,866368946587.0216,3.932807993178164,0.2969655433500074,0.9738326860410311,0.12534154830677324,1.7,0.10324606530033,2165136.5775464023,685069.9519734787,0.996129775132399,0.1895377043594214,0.0002664823666294877,8.873279581387156e-05,2.42354205119484e-09,8.06986461036657e-10,0.3603275179576604,0.05933364892213846,25.69267098113048,0.40875015351208227,4.801080476900535e-07,6.807427742378624e-08,9.054658036586102e-07,1.486312053647037e-07,4.237771979556891e-06,4.565650296629524e-07,1.749547158127295,0.1460061596280256,-0.0031829145728643348,0.04201204694775398,-20.232323232323232,3552.701069226321,0.34737023540201,0.03887198966091407,348634218593.32574,104171674440.6374,0.5992563594430581,-0.5938712580550476,0.7948222606496991,-0.1247978478653263,0.22802290556008484,0.7979216051889692,0.5619579104588396,-0.2180009606524564,0.17272073499685706,0.10314087855343253,0.22904340385271316,0.96793650531571
2006-12-07 13:55:49,42.603,13.0935,3.85,1.72,200.0,126.0,47596425.0,328744.54716661084,2.9235503327495636e-07,1.4729524969890812e-08,4.2019962633748225e-06,3.571682259755227e-08,683588766.0622919,33599226.16275916,10053861172422.72,875121272459.1978,3.9310723124710893,0.312782467344717,0.9707751955034918,0.12416848726612163,1.7,0.12297967311714567,2191467.9427588643,1064670.2265529023,1.0054254221523116,0.1688749849761676,0.0002780953385312785,8.850589338255196e-05,2.5291570158895426e-09,8.049228814055664e-10,0.3525889203228089,0.06241754526216335,25.72930371287113,0.40904837400726185,4.974621852983511e-07,6.958137620523203e-08,9.545213504709479e-07,1.5261816871844813e-07,4.305446832150704e-06,4.422733707652644e-07,1.730715795750264,0.14557316587271507,-0.0005849246231155738,0.03879236140575819,-8.090909090909092,4215.818556918833,0.34728479698492465,0.03941325641747222,339771183731.05054,85567824068.53688,0.5972558352152705,-0.5964455711376134,0.7927004667115735,-0.1260105183926335,0.22901815201008924,0.7969589729860526,0.5662028594809726,-0.21040607712845846,0.17372601277464023,0.09544147970009154,0.22592098616734146,0.9694589377388984
2006-12-08 02:31:13,42.5775,13.0738,5.58,1.66,200.0,126.0,47457851.0,614474.0416048378,2.686364600874715e-07,1.4625390730450258e-08,4.216957312984205e-06,6.096595769659928e-08,743701076.4623258,38258945.86416726,10896094392489.807,1084365490926.9042,3.9436089733746793,0.2581448398894784,0.9801286767063113,0.10905074576434928,1.7,0.0975499871860576,2006061.6038914323,808931.2714567367,0.9764382347120482,0.1799514370153087,0.0002549114445015885,8.516131803385687e-05,2.3183095110356087e-09,7.745054128748167e-10,0.3577973437420068,0.06208540859995014,25.212305765431008,0.3433295752427644,4.6674961889836326e-07,6.275034714732515e-08,8.874783508637741e-07,1.3108333680163138e-07,4.1425606879452966e-06,4.1412104429749844e-07,1.7378459994724245,0.14601474119232047,0.005630150753768839,0.04209143726484436,10.63888888888889,4429.626343551505,0.33651029680904526,0.03904454655763473,355117032562.5303,98174966648.25352,0.587213861297789,-0.5631451683761058,0.813390054599207,-0.145822283666614,0.23632634490819251,0.8256557465394457,0.5465633679549062,-0.13986090596081607,0.17645979379401844,0.034060351452062466,0.19916099991938352,0.979374692633046
2006-12-12 15:03:05,42.6077,13.1777,4.13,1.9467,200.0,127.0,47551035.0,717208.8710026202,2.933068093308667e-07,1.2085246743411497e-08,4.206007293006346e-06,7.012951476221873e-08,682613170.673988,27894765.080854908,10171005806240.715,935048521785.8502,3.954652070720485,0.14628965297484506,0.9857669977812233,0.07676048193459989,1.7,0.056178287620752554,2150710.7538759233,471608.6839846868,0.9861522718857731,0.17450947878464335,0.0002713651746388809,8.65608313188725e-05,2.467949081529905e-09,7.872333818595603e-10,0.35039740309453105,0.06358140190428642,21.784197716372947,0.49076086633015126,4.99987499062461e-07,7.088520889019602e-08,9.431580010605793e-07,1.5253352549813047e-07,4.306044640105466e-06,4.4115004207909604e-07,1.743273097412971,0.14692461978810714,-0.0013733668341708474,0.04257203053426609,6.088383838383838,3885.629354630757,0.3458594781658292,0.041468739260942904,347639295023.25,104499580379.02159,0.5950009681673585,-0.6173589067700603,0.7769090913268454,-0.12361328425930361,0.22937811105193073,0.7794112166435951,0.5827415802333076,-0.23006609058559277,0.17562092078071084,0.10670583677487691,0.2383789304466376,0.9652923649948187
2006-12-18 03:16:59,42.5457,13.0922,3.54,1.7267,200.0,126.0,47701079.0,849426.2523433344,2.717707748621322e-07,1.5450652107285447e-08,4.2137411608655646e-06,8.094321955613977e-08,735345973.0390947,38718881.70551597,10496575781259.438,1022604590436.6458,3.9234246214870923,0.14592387763735534,0.9685104831278993,0.07658985912996785,1.7,0.05420101475064833,2067211.8256305614,481528.6644044221,1.0012047723885904,0.1706617621668328,0.0002728965801199801,9.301971342685607e-05,2.481876553083903e-09,8.459741255357537e-10,0.35268295441854763,0.06114970385882043,22.156618962836138,0.25720101967919967,4.705886735954848e-07,6.466065457809984e-08,8.964722880587189e-07,1.3025616066364904e-07,4.1484931207259926e-06,4.3323178485644145e-07,1.7338856270026968,0.14394477791078206,0.0027500000000000155,0.04357669087501338,-1.3156565656565657,4197.988089939388,0.3552199849246231,0.04176966945247412,347513557472.1919,95904032380.00203,0.5963648077112719,-0.5435689163134856,0.8264891924975246,-0.14645288628966444,0.23209864294634516,0.838813197050643,0.5285562665955674,-0.13046337990499632,0.17153654934238297,0.030417982698767995,0.193762451799481,0.9805767989307065
2006-12-19 12:36:50,42.4235,13.2027,4.01,1.68,200.0,127.0,46589545.0,523115.37491605146,2.4861962347138026e-07,2.187325269428241e-08,4.2928086118892124e-06,5.563924766366958e-08,805098844.1227086,66344713.65414825,10951342343040.037,1845863570973.4517,4.0090295666258235,0.30835327348299524,1.0205353171529787,0.1336078437693537,1.7,0.14471955638406303,1735272.8329877728,882992.0353652841,1.1571912016886141,0.18910533394083326,0.00021968043500166868,7.66033392030696e-05,1.9978986932053373e-09,6.966742909436398e-10,0.316968884857048,0.06976383536843107,21.295788887400963,0.726074500967538,4.7248543647652044e-07,7.1152582395111e-08,9.99974998124922e-07,1.6049003448889876e-07,4.624846864452693e-06,5.441913205975832e-07,1.8599605469425042,0.13167647394521823,-0.0030145728643216152,0.03854953333026296,1.926767676767677,3814.873509702503,0.29950539643216084,0.03620850929041694,376185250063.5379,111908808376.23131,0.573054388093982,-0.43509488690946185,0.8704432960321038,-0.23026269297914906,0.2422972115709552,0.7159695906477155,0.48954659720551313,0.4977265056557126,0.18464840033506277,-0.5459670179168202,-0.05169717165639213,0.8362101516901981
2006-12-19 17:26:22,42.5557,13.1707,10.77,1.9933,200.0,126.0,46317661.0,901229.3019303072,2.9536257993989577e-07,1.1156277308880722e-08,4.339597373019333e-06,8.933759470290993e-08,678024577.2726333,24637748.586932775,10144061648823.979,863530938157.3638,3.9440688865358715,0.1887752711620721,0.9846140847790967,0.09210308074294604,1.7,0.06663144903121947,2111195.3434888907,438559.1850206605,0.9586750256891166,0.17993579203683066,0.00027691223123178235,8.269852529229164e-05,2.5183971658939473e-09,7.521073763816196e-10,0.352953939647776,0.06375719105026924,17.67884826347583,0.5095049685180442,4.860437533301701e-07,7.174315825502971e-08,9.187314047460302e-07,1.5551483390138303e-07,4.1766622054998614e-06,4.4150845446204074e-07,1.7755456388021695,0.14967621659135388,-0.0015912060301507694,0.04437637198017567,-43.00757575757576,4024.8690101615853,0.34470953854271363,0.043214976038789765,331461338238.3157,94043761544.923,0.5975715348649684,-0.6212036679820016,0.7740909432581775,-0.12202136883092615,0.2267305530543397,0.7836433789135979,0.6130242889302996,-0.10052002719050691,0.17569791208069185,0.0030095798023568186,0.15806464736672268,0.9874241792068121
